filename_index,Habitat,Latitude,Longitude,Substrate,eventDate,taxonID_index
fungi_final000029.jpg,Mixed woodland (with coniferous and deciduous trees),55.515348,9.689241,soil,2020-10-10,
fungi_final000030.jpg,heath,56.969591,9.51804,soil,2019-10-16,
fungi_final000031.jpg,coniferous woodland/plantation,56.152189,9.61278,soil,2018-12-16,
fungi_final000032.jpg,coniferous woodland/plantation,56.202013,10.730188,soil,2020-10-06,
fungi_final000033.jpg,garden,55.012535,15.110686,soil,2019-08-05,
fungi_final000034.jpg,coniferous woodland/plantation,56.05488100000001,9.60773,soil,2017-08-31,
fungi_final000035.jpg,Acidic oak woodland,56.052411,9.231311,soil,2019-10-02,
fungi_final000036.jpg,Mixed woodland (with coniferous and deciduous trees),55.879861,11.602819,leaf or needle litter,2020-11-15,
fungi_final000037.jpg,Mixed woodland (with coniferous and deciduous trees),57.146653,9.035864,soil,2020-08-11,
fungi_final000038.jpg,Unmanaged deciduous woodland,56.81486999999999,9.73251,bark,2009-11-16,
fungi_final000039.jpg,lawn,56.07638299999999,12.543434,soil,2019-10-10,
fungi_final000040.jpg,Deciduous woodland,54.68629,11.52449,soil,2014-08-17,
fungi_final000041.jpg,Deciduous woodland,56.029997,9.969023,soil,2020-09-14,
fungi_final000042.jpg,Willow scrubland,56.05461,12.11039,wood,2013-06-28,
fungi_final000043.jpg,Mixed woodland (with coniferous and deciduous trees),56.061092,9.285828,dead wood (including bark),2019-10-23,
fungi_final000044.jpg,Deciduous woodland,55.821604,12.453386,dead wood (including bark),2018-12-27,
fungi_final000045.jpg,Mixed woodland (with coniferous and deciduous trees),55.876891,11.539022,soil,2020-09-26,
fungi_final000046.jpg,Unmanaged deciduous woodland,55.95895400000001,12.300998,soil,2017-09-09,
fungi_final000047.jpg,natural grassland,55.736031,11.283067,soil,2015-08-11,
fungi_final000048.jpg,Mixed woodland (with coniferous and deciduous trees),56.048075,12.070078,soil,2019-09-28,
fungi_final000049.jpg,Mixed woodland (with coniferous and deciduous trees),55.958342,11.740229,soil,2020-09-22,
fungi_final000050.jpg,coniferous woodland/plantation,56.169366,10.68956,soil,2019-09-19,
fungi_final000051.jpg,coniferous woodland/plantation,55.589021,8.541366,leaf or needle litter,2020-09-22,
fungi_final000052.jpg,Deciduous woodland,55.56959200000001,12.591398,soil,2018-10-14,
fungi_final000053.jpg,Deciduous woodland,55.970687,12.278706,wood,2020-09-13,
fungi_final000054.jpg,natural grassland,57.048112,9.95857,soil,2016-10-26,
fungi_final000055.jpg,roadside,55.21721,11.78001,soil,2015-09-01,
fungi_final000056.jpg,Unmanaged coniferous woodland,56.465336,8.434273,soil,2019-09-14,
fungi_final000057.jpg,Thorny scrubland,56.65001,9.818537,dead wood (including bark),2019-10-13,
fungi_final000058.jpg,Thorny scrubland,56.644516,9.808801,bark of living trees,2019-01-13,
fungi_final000059.jpg,Deciduous woodland,55.668122,12.034286,soil,2018-09-16,
fungi_final000060.jpg,Mixed woodland (with coniferous and deciduous trees),55.89307,10.05567,soil,2010-09-11,
fungi_final000061.jpg,coniferous woodland/plantation,54.77376700000001,11.376139,soil,2019-09-18,
fungi_final000062.jpg,Deciduous woodland,55.962366,12.333471,soil,2018-09-12,
fungi_final000063.jpg,Deciduous woodland,54.825711,11.479884,soil,2016-09-25,
fungi_final000064.jpg,Mixed woodland (with coniferous and deciduous trees),54.666011,11.705347,soil,2019-12-14,
fungi_final000065.jpg,Deciduous woodland,55.357,11.63635,soil,2012-08-02,
fungi_final000066.jpg,"wooded meadow, grazing forest",55.8561,11.97974,leaf or needle litter,2019-06-10,
fungi_final000067.jpg,Mixed woodland (with coniferous and deciduous trees),56.332528,10.168328,soil,2018-11-17,
fungi_final000068.jpg,Mixed woodland (with coniferous and deciduous trees),56.04702,12.061735,soil,2020-09-26,
fungi_final000069.jpg,Unmanaged deciduous woodland,55.611397,9.830131,soil,2018-09-29,
fungi_final000070.jpg,park/churchyard,55.6622,12.533731,soil,2020-07-19,
fungi_final000071.jpg,Unmanaged deciduous woodland,56.071747,10.254805,soil,2018-08-29,
fungi_final000072.jpg,Mixed woodland (with coniferous and deciduous trees),57.252072,10.203922,soil,2020-10-12,
fungi_final000073.jpg,Deciduous woodland,55.89381,10.08134,soil,2009-06-27,
fungi_final000074.jpg,Unmanaged deciduous woodland,54.719465,11.818225,soil,2017-07-24,
fungi_final000075.jpg,"wooded meadow, grazing forest",56.637976,9.82549,soil,2018-09-17,
fungi_final000076.jpg,park/churchyard,55.010652,8.777132,soil,2019-08-16,
fungi_final000077.jpg,Unmanaged deciduous woodland,56.789503,9.898596,soil,2018-09-24,
fungi_final000078.jpg,Unmanaged deciduous woodland,56.788352,9.899079,soil,2017-09-24,
fungi_final000079.jpg,Unmanaged deciduous woodland,55.545096,11.439961,soil,2019-09-22,
fungi_final000080.jpg,coniferous woodland/plantation,55.76747,12.41423,soil,2009-11-30,
fungi_final000081.jpg,Willow scrubland,56.126179,9.496267,soil,2015-09-08,
fungi_final000082.jpg,park/churchyard,55.668748,12.523813,soil,2017-07-28,
fungi_final000083.jpg,natural grassland,56.02544200000001,11.997102,dead wood (including bark),2018-11-02,
fungi_final000084.jpg,coniferous woodland/plantation,57.5993,10.25745,soil,2013-09-24,
fungi_final000085.jpg,dune,56.145737,10.681138,soil,2020-12-05,
fungi_final000086.jpg,Deciduous woodland,55.89232,11.96595,soil,2012-08-05,
fungi_final000087.jpg,Thorny scrubland,56.644253000000006,9.810441,dead wood (including bark),2016-11-11,
fungi_final000088.jpg,coniferous woodland/plantation,56.032397,12.306164,soil,2017-08-31,
fungi_final000089.jpg,Mixed woodland (with coniferous and deciduous trees),55.76523,11.6216,soil,2011-07-31,
fungi_final000090.jpg,Deciduous woodland,55.770272,12.4017,dead wood (including bark),2017-09-07,
fungi_final000091.jpg,Deciduous woodland,55.820935,12.455698,soil,1999-07-28,
fungi_final000092.jpg,Mixed woodland (with coniferous and deciduous trees),55.68946999999999,8.343569,soil,2019-09-08,
fungi_final000093.jpg,Deciduous woodland,56.02499,12.33489,soil,2012-09-13,
fungi_final000094.jpg,Mixed woodland (with coniferous and deciduous trees),55.049859,12.253915,leaf or needle litter,2017-09-27,
fungi_final000095.jpg,Forest bog,56.935915,10.180318,soil,2020-09-20,
fungi_final000096.jpg,park/churchyard,54.72204,11.79845,soil,2015-08-30,
fungi_final000097.jpg,Mixed woodland (with coniferous and deciduous trees),55.027875,10.50953,dead wood (including bark),2020-12-01,
fungi_final000098.jpg,Mixed woodland (with coniferous and deciduous trees),55.522794,9.663538,soil,2019-09-30,
fungi_final000099.jpg,lawn,55.69378,12.61125,soil,2015-09-21,
fungi_final000100.jpg,Thorny scrubland,56.649739,9.818966,dead wood (including bark),2017-11-17,
fungi_final000101.jpg,Unmanaged deciduous woodland,55.687347,9.617706,soil,2020-09-30,
fungi_final000102.jpg,coniferous woodland/plantation,56.02784000000001,12.029943,soil,2017-08-11,
fungi_final000103.jpg,Mixed woodland (with coniferous and deciduous trees),55.68032,9.614177,leaf or needle litter,2020-10-31,
fungi_final000104.jpg,Deciduous woodland,56.00853100000001,12.293032,leaf or needle litter,2018-10-06,
fungi_final000105.jpg,park/churchyard,55.781509,12.590794,soil,2016-09-22,
fungi_final000106.jpg,Forest bog,56.79559,9.73908,bark,2009-09-22,
fungi_final000107.jpg,park/churchyard,56.939719,8.391392,soil,2020-09-15,
fungi_final000108.jpg,lawn,55.71325699999999,12.503682,soil,2019-05-29,
fungi_final000109.jpg,Deciduous woodland,56.01995,12.292036,soil,2018-07-08,
fungi_final000110.jpg,Unmanaged deciduous woodland,55.067851,10.533425,soil,2019-08-15,
fungi_final000111.jpg,garden,55.743802,11.971189,mosses,2020-11-05,
fungi_final000112.jpg,Deciduous woodland,55.9076,10.09664,soil,2009-09-11,
fungi_final000113.jpg,Unmanaged deciduous woodland,57.13235,9.414386,soil,2019-10-10,
fungi_final000114.jpg,Unmanaged deciduous woodland,56.17983,10.666465,soil,2018-08-30,
fungi_final000115.jpg,Bog woodland,56.02381,12.33695,wood,2012-09-12,
fungi_final000116.jpg,park/churchyard,55.78328000000001,12.59158,soil,2014-09-06,
fungi_final000117.jpg,Mixed woodland (with coniferous and deciduous trees),55.041623,10.551043,soil,2019-10-27,
fungi_final000118.jpg,Deciduous woodland,55.808037,12.206633,soil,2020-11-01,
fungi_final000119.jpg,roadside,54.702135,11.729716,soil,2017-08-08,
fungi_final000120.jpg,coniferous woodland/plantation,55.68479,9.85259,soil,2012-07-18,
fungi_final000121.jpg,park/churchyard,55.714538,12.523827,soil,2020-10-01,
fungi_final000122.jpg,Deciduous woodland,55.98419499999999,12.263167,soil,2017-08-27,
fungi_final000123.jpg,Unmanaged deciduous woodland,56.037767,9.482245,soil,2018-10-07,
fungi_final000124.jpg,Deciduous woodland,55.11822,9.492582,soil,2018-10-13,
fungi_final000125.jpg,roadside,55.89549,10.09305,soil,2012-06-07,
fungi_final000126.jpg,coniferous woodland/plantation,54.76536899999999,11.713237,soil,2017-08-29,
fungi_final000127.jpg,Mixed woodland (with coniferous and deciduous trees),56.02721999999999,12.05853,leaf or needle litter,2013-08-29,
fungi_final000128.jpg,"wooded meadow, grazing forest",56.637976,9.82549,soil,2018-09-17,
fungi_final000129.jpg,lawn,55.058162,11.826026,soil,2020-10-03,
fungi_final000130.jpg,park/churchyard,56.457441,10.032036,wood chips or mulch,2020-02-19,
fungi_final000131.jpg,Acidic oak woodland,56.254578,8.512074,dead wood (including bark),2020-10-01,
fungi_final000132.jpg,coniferous woodland/plantation,57.47244,10.12361,soil,2020-09-22,
fungi_final000133.jpg,coniferous woodland/plantation,56.008133,12.271051,soil,2017-08-13,
fungi_final000134.jpg,natural grassland,55.927717,12.34095,dead wood (including bark),2020-01-17,
fungi_final000135.jpg,Unmanaged deciduous woodland,55.78695,12.585681,dead wood (including bark),2017-09-08,
fungi_final000136.jpg,Unmanaged deciduous woodland,56.091876,10.24121,soil,2019-09-05,
fungi_final000137.jpg,Deciduous woodland,57.131057,9.4021,soil,2019-10-10,
fungi_final000138.jpg,Deciduous woodland,54.837219,9.4188,soil,2018-09-22,
fungi_final000139.jpg,Unmanaged deciduous woodland,54.857936,10.73905,leaf or needle litter,2018-09-19,
fungi_final000140.jpg,Deciduous woodland,55.643208,11.93025,soil,2019-11-10,
fungi_final000141.jpg,coniferous woodland/plantation,56.96305600000001,10.245278,soil,2017-07-06,
fungi_final000142.jpg,Mixed woodland (with coniferous and deciduous trees),55.28269,11.769417,soil,2019-08-28,
fungi_final000143.jpg,Mixed woodland (with coniferous and deciduous trees),56.0341,12.04179,soil,2015-09-06,
fungi_final000144.jpg,coniferous woodland/plantation,55.91515,12.36133,soil,2017-08-23,
fungi_final000145.jpg,Bog woodland,55.75131999999999,12.53085,mosses,2013-08-24,
fungi_final000146.jpg,Unmanaged deciduous woodland,56.06643,10.257386,soil,2019-08-16,
fungi_final000147.jpg,coniferous woodland/plantation,56.017288,12.005585,soil,2017-08-08,
fungi_final000148.jpg,coniferous woodland/plantation,56.054730000000006,9.72952,leaf or needle litter,2012-10-18,
fungi_final000149.jpg,coniferous woodland/plantation,56.16661,8.436639999999999,soil,2015-06-08,
fungi_final000150.jpg,Deciduous woodland,55.26665,11.28399,wood,2012-11-26,
fungi_final000151.jpg,Deciduous woodland,56.38554499999999,9.560485,wood and roots of living trees,2020-10-24,
fungi_final000152.jpg,Unmanaged deciduous woodland,55.527207,9.667298,soil,2019-10-13,
fungi_final000153.jpg,lawn,55.090297,10.134712,soil,2019-09-27,
fungi_final000154.jpg,Mixed woodland (with coniferous and deciduous trees),55.64064000000001,12.18502,leaf or needle litter,2014-05-25,
fungi_final000155.jpg,Deciduous woodland,55.40653100000001,9.872175,leaf or needle litter,2020-11-23,
fungi_final000156.jpg,garden,56.81057,9.75283,bark,2015-11-18,
fungi_final000157.jpg,hedgerow,55.488276,9.494616,dead wood (including bark),2016-12-18,
fungi_final000158.jpg,park/churchyard,54.7208,11.79614,soil,2015-08-09,
fungi_final000159.jpg,Mixed woodland (with coniferous and deciduous trees),55.2,11.81666,soil,2012-10-01,
fungi_final000160.jpg,Deciduous woodland,56.02177800000001,12.34398,soil,2020-10-25,
fungi_final000161.jpg,Deciduous woodland,55.771914,12.451333,soil,2017-07-20,
fungi_final000162.jpg,Unmanaged deciduous woodland,56.04223,9.52523,soil,2009-09-09,
fungi_final000163.jpg,Mixed woodland (with coniferous and deciduous trees),55.30560300000001,11.626162,dead wood (including bark),2019-10-04,
fungi_final000164.jpg,Deciduous woodland,56.09542,10.24381,leaf or needle litter,2012-07-18,
fungi_final000165.jpg,Forest bog,54.70801,11.71709,wood,2012-09-30,
fungi_final000166.jpg,Deciduous woodland,55.133775,10.290486,soil,2017-08-29,
fungi_final000167.jpg,Mixed woodland (with coniferous and deciduous trees),55.611663,9.829369,soil,2017-09-24,
fungi_final000168.jpg,Unmanaged deciduous woodland,56.635699,9.839244,dead wood (including bark),2017-09-22,
fungi_final000169.jpg,park/churchyard,55.74764,12.42275,soil,2009-09-05,
fungi_final000170.jpg,dune,55.013053,15.115845000000002,wood and roots of living trees,2020-10-09,
fungi_final000171.jpg,Deciduous woodland,55.816233,12.298057,soil,2018-09-17,
fungi_final000172.jpg,garden,56.98119200000001,9.644374,soil,2018-09-17,
fungi_final000173.jpg,Unmanaged deciduous woodland,54.719824,11.819414,soil,2017-07-01,
fungi_final000174.jpg,Deciduous woodland,55.87324,11.993569,soil,2020-11-18,
fungi_final000175.jpg,Mixed woodland (with coniferous and deciduous trees),55.164137,12.105162,soil,2019-08-16,
fungi_final000176.jpg,coniferous woodland/plantation,55.619933,11.843658,mosses,2019-10-27,
fungi_final000177.jpg,natural grassland,55.025119,10.605817,soil,2020-11-19,
fungi_final000178.jpg,Deciduous woodland,54.66261899999999,11.713831,soil,2019-10-17,
fungi_final000179.jpg,Thorny scrubland,56.02891999999999,12.01303,wood,2015-09-25,
fungi_final000180.jpg,park/churchyard,55.976728,12.032948,soil,2017-08-20,
fungi_final000181.jpg,Thorny scrubland,54.655762,11.344613,dead wood (including bark),2017-08-04,
fungi_final000182.jpg,dune,55.602808,12.383641,soil,2020-11-15,
fungi_final000183.jpg,Mixed woodland (with coniferous and deciduous trees),55.942038,10.56933,soil,2020-07-14,
fungi_final000184.jpg,coniferous woodland/plantation,56.313928,10.586741,soil,2017-08-18,
fungi_final000185.jpg,Deciduous woodland,55.016755,10.645598,soil,2017-08-01,
fungi_final000186.jpg,Mixed woodland (with coniferous and deciduous trees),55.81035,9.78551,wood,2011-06-26,
fungi_final000187.jpg,Mixed woodland (with coniferous and deciduous trees),55.944562,11.685145,soil,2019-09-09,
fungi_final000188.jpg,Deciduous woodland,54.80078,11.83228,soil,2010-08-26,
fungi_final000189.jpg,Unmanaged coniferous woodland,56.087936,9.277147,soil,2020-07-20,
fungi_final000190.jpg,Deciduous woodland,55.845012,11.682214,soil,2019-08-18,
fungi_final000191.jpg,coniferous woodland/plantation,55.909868,12.359053,soil,2018-10-28,
fungi_final000192.jpg,coniferous woodland/plantation,54.68733,11.52088,soil,2013-09-05,
fungi_final000193.jpg,Deciduous woodland,56.050184,12.094059,soil,2018-09-23,
fungi_final000194.jpg,Deciduous woodland,56.25701,10.25958,soil,2011-08-28,
fungi_final000195.jpg,gravel or clay pit,55.917612,10.60694,soil,2020-07-25,
fungi_final000196.jpg,Mixed woodland (with coniferous and deciduous trees),56.267761,10.618844,soil,2019-09-25,
fungi_final000197.jpg,coniferous woodland/plantation,54.726779,11.453093,soil,2017-10-04,
fungi_final000198.jpg,lawn,56.098180000000006,12.22092,soil,2011-06-15,
fungi_final000199.jpg,Unmanaged deciduous woodland,55.040762,10.550999999999998,soil,2019-10-27,
fungi_final000200.jpg,Deciduous woodland,55.470123,12.091116,soil,2020-09-24,
fungi_final000201.jpg,Deciduous woodland,56.03369100000001,12.342916,soil,2018-10-21,
fungi_final000202.jpg,coniferous woodland/plantation,55.08579200000001,15.002875,soil,2019-09-16,
fungi_final000203.jpg,Mixed woodland (with coniferous and deciduous trees),55.76518000000001,11.62019,wood,2010-06-17,
fungi_final000204.jpg,Unmanaged deciduous woodland,55.059761,10.641851,leaf or needle litter,2019-10-26,
fungi_final000205.jpg,roadside,55.820636,12.093931,soil,2020-10-21,
fungi_final000206.jpg,Deciduous woodland,56.02515,12.34361,soil,2015-10-24,
fungi_final000207.jpg,coniferous woodland/plantation,54.68677,11.520049,soil,2017-07-07,
fungi_final000208.jpg,Deciduous woodland,56.177742,10.231346,soil,2012-07-30,
fungi_final000209.jpg,Deciduous woodland,54.83565600000001,9.439242,soil,2018-09-22,
fungi_final000210.jpg,Mixed woodland (with coniferous and deciduous trees),55.217905,11.67992,leaf or needle litter,2019-10-21,
fungi_final000211.jpg,park/churchyard,55.7704,12.45275,soil,2015-07-28,
fungi_final000212.jpg,Deciduous woodland,54.81952,11.47691,soil,2016-10-01,
fungi_final000213.jpg,coniferous woodland/plantation,55.68397,12.35799,soil,2012-11-04,
fungi_final000214.jpg,Mixed woodland (with coniferous and deciduous trees),55.661756,8.258457,soil,2018-10-13,
fungi_final000215.jpg,Mixed woodland (with coniferous and deciduous trees),55.093424,10.538618,soil,2019-09-04,
fungi_final000216.jpg,Deciduous woodland,55.500323,11.706628,leaf or needle litter,2020-11-04,
fungi_final000217.jpg,Mixed woodland (with coniferous and deciduous trees),55.027911,10.510796,dead wood (including bark),2019-08-18,
fungi_final000218.jpg,lawn,56.012263,12.019595,soil,2017-10-16,
fungi_final000219.jpg,Deciduous woodland,55.80625,9.812345,soil,2018-09-28,
fungi_final000220.jpg,Thorny scrubland,56.64466,9.808592,bark of living trees,2020-10-26,
fungi_final000221.jpg,Unmanaged coniferous woodland,54.99504200000001,15.072014,soil,2018-10-29,
fungi_final000222.jpg,Unmanaged deciduous woodland,56.79561,9.73455,wood,2010-03-18,
fungi_final000223.jpg,Mixed woodland (with coniferous and deciduous trees),55.09394,10.563861,soil,2020-10-20,
fungi_final000224.jpg,Unmanaged deciduous woodland,55.498222,9.55395,soil,2019-09-13,
fungi_final000225.jpg,Deciduous woodland,55.22456800000001,10.293325,soil,2020-10-10,
fungi_final000226.jpg,Deciduous woodland,55.376392,12.399604,soil,2017-09-16,
fungi_final000227.jpg,Unmanaged deciduous woodland,54.85734300000001,10.740166,leaf or needle litter,2018-09-19,
fungi_final000228.jpg,Unmanaged deciduous woodland,56.794695,9.774651,"stems of herbs, grass etc",2020-09-27,
fungi_final000229.jpg,Unmanaged deciduous woodland,55.950642,12.28944,soil,2019-11-17,
fungi_final000230.jpg,Mixed woodland (with coniferous and deciduous trees),55.29022,10.08539,leaf or needle litter,2013-10-18,
fungi_final000231.jpg,Deciduous woodland,55.417397,11.576394,soil,2018-09-09,
fungi_final000232.jpg,Deciduous woodland,55.95962700000001,12.287925,leaf or needle litter,2019-09-29,
fungi_final000233.jpg,Willow scrubland,56.98461800000001,9.469339,soil,2020-02-06,
fungi_final000234.jpg,park/churchyard,55.66852,12.52469,soil,2014-08-25,
fungi_final000235.jpg,natural grassland,57.0205,9.96236,wood,2014-05-21,
fungi_final000236.jpg,park/churchyard,56.15940300000001,10.181408,soil,2019-09-02,
fungi_final000237.jpg,Mixed woodland (with coniferous and deciduous trees),55.612322,9.733154,soil,2020-09-28,
fungi_final000238.jpg,Mixed woodland (with coniferous and deciduous trees),56.390278,9.704069,soil,2018-09-12,
fungi_final000239.jpg,park/churchyard,55.038638,10.532196,soil,2020-07-19,
fungi_final000240.jpg,Mixed woodland (with coniferous and deciduous trees),55.89384,10.08105,soil,2009-07-02,
fungi_final000241.jpg,garden,55.376389,10.390833,soil,2018-09-15,
fungi_final000242.jpg,Deciduous woodland,55.11881,11.80464,leaf or needle litter,2010-08-13,
fungi_final000243.jpg,Mixed woodland (with coniferous and deciduous trees),55.795733,9.781102,soil,2020-07-09,
fungi_final000244.jpg,coniferous woodland/plantation,55.91239300000001,12.361651,soil,2019-05-10,
fungi_final000245.jpg,coniferous woodland/plantation,57.070780000000006,8.62895,leaf or needle litter,2013-10-08,
fungi_final000246.jpg,coniferous woodland/plantation,54.77042,12.044569,leaf or needle litter,2016-07-10,
fungi_final000247.jpg,Thorny scrubland,56.64526800000001,9.81203,bark of living trees,2020-11-18,
fungi_final000248.jpg,park/churchyard,55.769887,12.454486,soil,2019-08-19,
fungi_final000249.jpg,coniferous woodland/plantation,55.857057,9.218225,soil,2018-10-24,
fungi_final000250.jpg,Thorny scrubland,56.644218,9.809761,bark of living trees,2019-01-13,
fungi_final000251.jpg,Unmanaged deciduous woodland,56.265902,10.631847,soil,2019-08-16,
fungi_final000252.jpg,lawn,55.80779,12.35074,soil,2013-10-24,
fungi_final000253.jpg,Mixed woodland (with coniferous and deciduous trees),55.82009100000001,12.317776,soil,2020-10-29,
fungi_final000254.jpg,Mixed woodland (with coniferous and deciduous trees),56.248596,10.167332,soil,2017-10-02,
fungi_final000255.jpg,Deciduous woodland,55.973174,12.025669,soil,2019-08-24,
fungi_final000256.jpg,Deciduous woodland,56.43346,10.73545,soil,2011-07-31,
fungi_final000257.jpg,Mixed woodland (with coniferous and deciduous trees),55.28003100000001,11.758647,leaf or needle litter,2020-10-29,
fungi_final000258.jpg,coniferous woodland/plantation,56.00384,12.286577,soil,2017-09-18,
fungi_final000259.jpg,Mixed woodland (with coniferous and deciduous trees),56.025466,12.054531,leaf or needle litter,2020-09-19,
fungi_final000260.jpg,Deciduous woodland,56.48076,9.834268,leaf or needle litter,2009-11-28,
fungi_final000261.jpg,Deciduous woodland,56.295336,10.499702,soil,2017-09-21,
fungi_final000262.jpg,Thorny scrubland,56.823846,9.800212,wood,2015-08-01,
fungi_final000263.jpg,roadside,55.7274,12.44195,soil,2013-10-10,
fungi_final000264.jpg,Deciduous woodland,55.38567,9.62076,soil,2012-07-18,
fungi_final000265.jpg,gravel or clay pit,55.176999,11.776462,dead wood (including bark),2017-10-22,
fungi_final000266.jpg,park/churchyard,55.782658,12.590947,soil,2020-07-25,
fungi_final000267.jpg,coniferous woodland/plantation,56.09914000000001,9.82676,leaf or needle litter,2012-09-13,
fungi_final000268.jpg,coniferous woodland/plantation,55.15466,11.78193,soil,2011-08-10,
fungi_final000269.jpg,Forest bog,56.083075,10.244955,soil,2016-10-12,
fungi_final000270.jpg,Unmanaged deciduous woodland,55.47017,12.087766,soil,2018-10-05,
fungi_final000271.jpg,Deciduous woodland,56.03935,12.31361,soil,2013-07-26,
fungi_final000272.jpg,park/churchyard,56.466568,10.014502,soil,2020-07-21,
fungi_final000273.jpg,coniferous woodland/plantation,56.392061,8.834833,soil,2020-10-16,
fungi_final000274.jpg,garden,55.241189,11.919175,dead wood (including bark),2019-11-10,
fungi_final000275.jpg,Deciduous woodland,55.33679,10.80259,soil,2010-10-15,
fungi_final000276.jpg,coniferous woodland/plantation,57.170683,9.452175,soil,2020-09-27,
fungi_final000277.jpg,Deciduous woodland,56.162451,9.519734,soil,2020-09-11,
fungi_final000278.jpg,coniferous woodland/plantation,55.913187,12.385304,soil,2020-10-11,
fungi_final000279.jpg,Unmanaged deciduous woodland,55.64626,11.92304,dead wood (including bark),2020-09-27,
fungi_final000280.jpg,Mixed woodland (with coniferous and deciduous trees),55.150076,10.374626,dead wood (including bark),2020-01-06,
fungi_final000281.jpg,Deciduous woodland,55.48420400000001,9.28187,dead wood (including bark),2020-10-07,
fungi_final000282.jpg,Deciduous woodland,55.853637,12.018108,soil,2019-08-31,
fungi_final000283.jpg,Mixed woodland (with coniferous and deciduous trees),56.298158,9.280151,leaf or needle litter,2017-09-22,
fungi_final000284.jpg,lawn,55.817186,12.525879,soil,2020-10-11,
fungi_final000285.jpg,Deciduous woodland,55.839519,12.086514,leaf or needle litter,2018-09-26,
fungi_final000286.jpg,Thorny scrubland,56.645321,9.812926,soil,2018-11-08,
fungi_final000287.jpg,Mixed woodland (with coniferous and deciduous trees),56.098111,9.500778,dead wood (including bark),2020-10-08,
fungi_final000288.jpg,park/churchyard,55.71384000000001,12.526765,soil,2020-11-03,
fungi_final000289.jpg,Mixed woodland (with coniferous and deciduous trees),57.438021,9.99155,leaf or needle litter,2019-10-27,
fungi_final000290.jpg,Unmanaged coniferous woodland,56.26504,10.70991,soil,2013-09-28,
fungi_final000291.jpg,park/churchyard,55.660303000000006,12.457708,soil,2017-08-11,
fungi_final000292.jpg,coniferous woodland/plantation,56.46711,9.8527,mosses,2009-10-31,
fungi_final000293.jpg,coniferous woodland/plantation,56.793969,9.902201,soil,2019-07-26,
fungi_final000294.jpg,Deciduous woodland,56.03149000000001,12.31421,soil,2010-07-10,
fungi_final000295.jpg,coniferous woodland/plantation,56.037575,9.534652,soil,2016-09-06,
fungi_final000296.jpg,Deciduous woodland,57.25259300000001,10.010124,leaf or needle litter,2020-09-24,
fungi_final000297.jpg,park/churchyard,55.775933,8.293594,soil,2018-11-05,
fungi_final000298.jpg,Deciduous woodland,56.360092,10.736132,leaf or needle litter,2020-10-18,
